expenditure_date,payee_name,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Google Domains,1600 Ampitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,12.72,Johnson  Andre Elect,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Google Domains,1600 Ampitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,12.72,Johnson  Andre Elect,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,One Main Creative,1111 HENDERSON ROAD  BEL AIR  Maryland 21014,Business/Group/Organization,120,Penman  Aaron Committee to Elect,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,One Main Creative,1111 HENDERSON ROAD  BEL AIR  Maryland 21014,Business/Group/Organization,800,Penman  Aaron Committee to Elect,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,Otenasek Communications  Inc.,1203 Jenny Road  Bel Air  Maryland 21014,Business/Group/Organization,1875,Penman  Aaron Committee to Elect,Media,Consulting Fees - General,NA,Check,NA,Electoral,NA,NA
NA,Otenasek Communications  Inc.,1203 Jenny Road  Bel Air  Maryland 21014,Business/Group/Organization,450,Penman  Aaron Committee to Elect,Media,Graphic Design,NA,Check,NA,Electoral,Palm Card Design,NA
NA,Otenasek Communications  Inc.,1203 Jenny Road  Bel Air  Maryland 21014,Business/Group/Organization,500,Penman  Aaron Committee to Elect,Media,Videos,NA,Check,NA,Electoral,Video Shoot and Edit,NA
NA,William Olfson,836 Albion Place  Bel Air  Maryland 21014,Business/Group/Organization,250,Penman  Aaron Committee to Elect,Media,Consulting Fees - Media,NA,Check,NA,Electoral,Photos of Candidate,NA
NA,Insider Management Group LLC,34 West Gordon Street  Bel Air  Maryland 21014,Business/Group/Organization,134.97,Penman  Aaron Committee to Elect,Media,Phones / Robo calls,NA,Check,NA,Electoral,NA,NA
NA,Fluid Theory,5020 W. Royal Palm Road  Glendale  Arizona 85302,Business/Group/Organization,600,Penman  Aaron Committee to Elect,Media,Videos,NA,Check,NA,Electoral,Video campaign & 2022 commercial material,NA
NA,Zest Social Media Solutions,215 Washington Ave  Suite Z  Towson  Maryland 21204,Business/Group/Organization,1000,Judges  Slate Committee To Elect Baltimore Co. Orphans Court,Media,Media - Website Development,NA,Check,NA,Electoral,deposit,NA
NA,Zest Social Media Solutions,215 Washington Ave  Suite Z  Towson  Maryland 21204,Business/Group/Organization,927,Judges  Slate Committee To Elect Baltimore Co. Orphans Court,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,Zest Social Media Solutions,215 Washington Ave  Suite Z  Towson  Maryland 21204,Business/Group/Organization,65.06,Judges  Slate Committee To Elect Baltimore Co. Orphans Court,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,The Dispatch,10012 Old ocean Coty Blvd  Berlin  Maryland 21811,Business/Group/Organization,501,Helvey  (Russell) Grant People to Elect,Media,Newspaper,NA,Check,The Dispatch,Electoral,Full Page Ad,NA
NA,Ocean Pines Progress Newspaper,127 Nottingham Lane  Ocean Pines  Maryland 21811,Business/Group/Organization,375,Helvey  (Russell) Grant People to Elect,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
NA,Ocean Pines Progress Newspaper,127 Nottingham Lane  Ocean Pines  Maryland 21811,Business/Group/Organization,375,Helvey  (Russell) Grant People to Elect,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
NA,Ocean Pines Progress Newspaper,127 Nottingham Lane  Ocean Pines  Maryland 21811,Business/Group/Organization,375,Helvey  (Russell) Grant People to Elect,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
NA,Friends of Old Mill,Barlow Park  Millersville  Maryland 21108,Non-Profit Organization,200,Pickard  Allison Friends of,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
NA,Anne Arundel County Democratic Central Committee,PO Box 3521  Annapolis  Maryland 21403,Political Club,250,Pickard  Allison Friends of,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Liquified Creative  LLCP,PO Box 4931  Annapolis  Maryland 21403,Business/Group/Organization,1200,Pickard  Allison Friends of,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,35,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,50,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook  Inc,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75,Benbow  Reginald for Baltimore,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Michelle Lim,2503 Owens Rd  Brookeville  Maryland 20833,Individual,100,Lehman  Mary Citizens For,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,15,Coates  Thomasina Vote,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,24.85,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,12,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Flywheel Web Hosting,1229 Millwork Ave  Omaha  Nebraska 68102,Business/Group/Organization,250,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,Web Hosting,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6.9,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,6,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Wix,10 West 18th Street  7th Floor  New York  New York 10011,Business/Group/Organization,15.95,Burnett  Kristerfer Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,45,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,45,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,45,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Trembling Giant Marketing,727 Old Liberty Road  Sykesville  Maryland 21784,Business/Group/Organization,203,DeWees  (James) for Sheriff,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,DeWees  (James) for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,112.92,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,101Domain,3220 Executive Ridge  Suite 101  Vista  California 92081,Business/Group/Organization,20.34,Trott  Jason Friends of,Media,Media - Website Development,NA,EFT,NA,Electoral,Domain Name Registration,NA
NA,ESG Graphics,1310 Fordham Ct  Bel Air  Maryland 21014,Business/Group/Organization,175,Reilly  Teresa Citizens for,Media,Media - Website Development,NA,Check,NA,Electoral,Website updates,NA
NA,ESG Graphics,1310 Fordham Ct  Bel Air  Maryland 21014,Business/Group/Organization,35,Reilly  Teresa Citizens for,Media,Media - Website Development,NA,Check,NA,Electoral,website update,NA
NA,Collin J Foster,17559 River Drive  Piney Point  Maryland 20674,Individual,400,Benbow  Reginald for Baltimore,Media,Graphic Design,NA,EFT,NA,Electoral,Payment for graphic work,NA
NA,Courier Newspapetr,PO Box 1326  Ocean Pines  Maryland 21811,Business/Group/Organization,191,Worcester County Republican Central Committee,Media,Newspaper,NA,Check,NA,Electoral,LDD advertising,NA
NA,Digital Room LLC,14931 Califa St  Van Nuys  California 91411,Business/Group/Organization,73.74,Strickland  Wade Citizens for,Media,Book/Brochure Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Domain Registry of America,2316 Delaware Avenue  #266  Buffalo  New York 14216,Business/Group/Organization,228,Baltimore County Republican Central Committee,Media,Media - Website Development,NA,Check,NA,Electoral,payment for domain listing,NA
NA,Kathleen Smero,8285 Berryfield Drive  Baltimore  Maryland 21236,Individual,491.73,Baltimore County Republican Central Committee,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
NA,Kathleen Smero,8285 Berryfield Drive  Baltimore  Maryland 21236,Individual,312.54,Baltimore County Republican Central Committee,Media,Media - Website Development,NA,Check,NA,Electoral,reimbursement for media charges (Nation Builder and Zoom  and badge),NA
NA,Kathleen Smero,8285 Berryfield Drive  Baltimore  Maryland 21236,Individual,157.16,Baltimore County Republican Central Committee,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,Kathleen Smero,8285 Berryfield Drive  Baltimore  Maryland 21236,Individual,421.87,Baltimore County Republican Central Committee,Media,Media - Website Development,NA,Check,NA,Electoral,reimbursement for Nation Builder  and Zoom charges,NA
NA,Rpbert Joseph Spear,190 South Shore Rd  Swanton  Garrett  Maryland 21561,Individual,253.08,Garrett County Democratic Central Committee,Media,Newspaper,NA,Check,Garrett Weekender,Electoral,Robert Spear paid for an ad in the Garrett Weekender Newspaper on behalf of GCDCC. This check reimbursed him.,NA
